"","uniq.Subject","QueryID","n","mean.Perc.Ident","sd.Perc.Ident","uniq.Subject.Type","genus"
"1215","Parastagonospora_forlicesenica|KY769660|SH1888144.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Parastagonospora;s__Parastagonospora_forlicesenica","ASV2168",1,100,NA,"Fungi",NA
"1216","Ascomycota_sp|AY970154|SH1647475.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp","ASV2169",1,98.312,NA,"Fungi",NA
"1217","Bulleromyces_albus|AF444662|SH1574527.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellaceae;g__Bulleromyces;s__Bulleromyces_albus","ASV217",1,100,NA,"Fungi",NA
"1218","Parastagonospora_forlicesenica|KY769660|SH1888144.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Parastagonospora;s__Parastagonospora_forlicesenica----Phaeosphaeriaceae_sp|GU054184|SH1525241.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__unidentified;s__Phaeosphaeriaceae_sp","ASV2170",2,95.08,0.593969696196702,"Fungi",NA
"1219","Hyaloscyphaceae_sp|UDB0273702|SH2733701.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__unidentified;s__Hyaloscyphaceae_sp","ASV2171",1,95.96,NA,"Fungi",NA
"1220","Hyphodermella_rosae|FN600384|SH1573649.08FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Phanerochaetaceae;g__Hyphodermella;s__Hyphodermella_rosae","ASV2172",1,99.612,NA,"Fungi",NA
"1221","Polyporaceae_sp|JN645088|SH1565954.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__unidentified;s__Polyporaceae_sp","ASV2173",1,96.992,NA,"Fungi",NA
"1222","Cuniculitrema_polymorpha|AF444320|SH1527362.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales_fam_Incertae_sedis;g__Cuniculitrema;s__Cuniculitrema_polymorpha","ASV2174",1,81.579,NA,"Fungi",NA
"1223","Tremellales_sp|AY188360|SH1650812.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__unidentified;g__unidentified;s__Tremellales_sp","ASV2175",1,100,NA,"Fungi",NA
"1224","Pleosporales_sp|UDB0237310|SH2732027.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","ASV2176",1,91.457,NA,"Fungi",NA
"1225","Paracamarosporium_psoraleae|KF777143|SH1687343.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Paracamarosporium;s__Paracamarosporium_psoraleae","ASV2177",1,98.222,NA,"Fungi",NA
"1226","Periconia_macrospinosa|MK158258|SH1573200.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Periconiaceae;g__Periconia;s__Periconia_macrospinosa","ASV2178",1,100,NA,"Fungi",NA
"1227","Phomopsis_sp|AB247165|SH1540710.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Valsaceae;g__Phomopsis;s__Phomopsis_sp","ASV2179",1,96.281,NA,"Fungi",NA
"1228","Filobasidiales_sp|FJ197889|SH1820869.08FU|refs_singleton|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__unidentified;g__unidentified;s__Filobasidiales_sp","ASV218",1,88.645,NA,"Fungi",NA
"1229","Agrocybe_elatella|UDB023779|SH1951489.08FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Bolbitiaceae;g__Agrocybe;s__Agrocybe_elatella","ASV2180",1,100,NA,"Fungi",NA
"1230","Fusicladium_effusum|AY251085|SH1626897.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__Fusicladium;s__Fusicladium_effusum","ASV2181",1,96.93,NA,"Fungi",NA
"1231","Rhizoctonia_sp|FJ211863|SH1510201.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Rhizoctonia;s__Rhizoctonia_sp","ASV2578",1,95,NA,"Fungi",NA
"1232","Vishniacozyma_dimennae|EU266559|SH1544133.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_dimennae","ASV2183",1,97.115,NA,"Fungi",NA
"1233","Limonomyces_roseipellis|MH347299|SH1546269.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Corticiaceae;g__Limonomyces;s__Limonomyces_roseipellis","ASV258",1,99.331,NA,"Fungi",NA
"1234","Sphaerulina_chaenomelis|JQ793663|SH2337184.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Sphaerulina;s__Sphaerulina_chaenomelis","ASV2185",1,99.083,NA,"Fungi",NA
"1235","Filobasidiales_sp|UDB0425960|SH2730007.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__unidentified;g__unidentified;s__Filobasidiales_sp","ASV2186",1,97.03,NA,"Fungi",NA
"1236","Dothideomycetes_sp|MH305504|SH1525458.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified;g__unidentified;s__Dothideomycetes_sp----Paraconiothyrium_archidendri|JX496049|SH1525457.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Paraconiothyrium;s__Paraconiothyrium_archidendri","ASV2187",2,99.519,0,"Fungi",NA
"1237","Helotiales_sp|KT270104|SH1522990.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__unidentified;g__unidentified;s__Helotiales_sp","ASV2188",1,91.71,NA,"Fungi",NA
"1238","Phaeosphaeria_sp|UDB076286|SH1524276.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria;s__Phaeosphaeria_sp","ASV2189",1,99.02,NA,"Fungi",NA
"1239","Phaeosphaeria_oryzae|KF251186|SH1646320.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria;s__Phaeosphaeria_oryzae","ASV219",1,100,NA,"Fungi",NA
"1240","Leucosporidium_sp|AB520442|SH1651383.08FU|reps|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales;f__Leucosporidiaceae;g__Leucosporidium;s__Leucosporidium_sp","ASV2190",1,99.254,NA,"Fungi",NA
"1241","Vishniacozyma_dimennae|EU266559|SH1544133.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_dimennae----Vishniacozyma_dimennae|KU515667|SH1544136.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_dimennae","ASV2191",2,97.115,0,"Fungi",NA
"1242","Mycosphaerellaceae_sp|AF362067|SH1645404.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__unidentified;s__Mycosphaerellaceae_sp","ASV2192",1,94.69,NA,"Fungi",NA
"1243","Filobasidiales_sp|UDB0425960|SH2730007.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__unidentified;g__unidentified;s__Filobasidiales_sp","ASV2193",1,97.03,NA,"Fungi",NA
"1244","Parafenestella_ostryae|KY563072|SH1718883.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae;g__Parafenestella;s__Parafenestella_ostryae","ASV2197",1,83.817,NA,"Fungi",NA
"1245","Phaeosphaeriaceae_sp|UDB026433|SH1646343.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__unidentified;s__Phaeosphaeriaceae_sp","ASV2198",1,99.16,NA,"Fungi",NA
"1246","Myrmecridium_schulzeri|MK808741|SH2712568.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Myrmecridiales;f__Myrmecridiaceae;g__Myrmecridium;s__Myrmecridium_schulzeri","ASV2199",1,98.492,NA,"Fungi",NA
"1247","Pleosporales_sp|UDB099762|SH1525091.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","ASV22",1,99.507,NA,"Fungi",NA
"1248","Parastagonospora_phoenicicola|KY173428|SH1646322.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Parastagonospora;s__Parastagonospora_phoenicicola","ASV220",1,97.561,NA,"Fungi",NA
"1249","Bipolaris_eleusines|AF081451|SH1890290.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Bipolaris;s__Bipolaris_eleusines","ASV2200",1,99.138,NA,"Fungi",NA
"1250","Saitozyma_sp|HQ832800|SH1565608.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trimorphomycetaceae;g__Saitozyma;s__Saitozyma_sp","ASV2202",1,92.857,NA,"Fungi",NA
"1251","Ceratobasidiaceae_sp|KX631359|SH1551726.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__unidentified;s__Ceratobasidiaceae_sp","ASV2203",1,98.601,NA,"Fungi",NA
"1252","Pyrenochaetopsis_leptospora|JF740262|SH1525086.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae;g__Pyrenochaetopsis;s__Pyrenochaetopsis_leptospora","ASV2204",1,98.696,NA,"Fungi",NA
"1253","Ascomycota_sp|GU973630|SH1520863.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp","ASV2205",1,100,NA,"Fungi",NA
"1254","Dothideomycetes_sp|UDB034365|SH1514658.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified;g__unidentified;s__Dothideomycetes_sp","ASV2208",1,99.502,NA,"Fungi",NA
"1255","Wojnowiciella_leptocarpi|KX306775|SH1525102.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Wojnowiciella;s__Wojnowiciella_leptocarpi","ASV2209",1,98.113,NA,"Fungi",NA
"1256","Pseudomicrostroma_phylloplanum|DQ317630|SH1565106.08FU|refs|k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Microstromatales;f__Microstromatales_fam_Incertae_sedis;g__Pseudomicrostroma;s__Pseudomicrostroma_phylloplanum","ASV221",1,99.679,NA,"Fungi",NA
"1257","Didymocyrtis_cladoniicola|KC916672|SH1646329.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Didymocyrtis;s__Didymocyrtis_cladoniicola","ASV2210",1,97.642,NA,"Fungi",NA
"1258","Antrodia_serialiformis|MN749970|SH1519493.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Fomitopsidaceae;g__Antrodia;s__Antrodia_serialiformis","ASV2211",1,99.606,NA,"Fungi",NA
"1259","Myriangiales_sp|EF419944|SH1614035.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Myriangiales;f__unidentified;g__unidentified;s__Myriangiales_sp","ASV2212",1,92.891,NA,"Fungi",NA
"1260","Ustilaginaceae_sp|MH178715|SH1509863.08FU|reps|k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Ustilaginales;f__Ustilaginaceae;g__unidentified;s__Ustilaginaceae_sp","ASV2213",1,100,NA,"Fungi",NA
"1261","Taphrina_ulmi|AF492123|SH1680712.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina;s__Taphrina_ulmi","ASV2214",1,100,NA,"Fungi",NA
"1262","Phaeomoniella_sp|JN053089|SH1573815.08FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Phaeomoniellales;f__Phaeomoniellaceae;g__Phaeomoniella;s__Phaeomoniella_sp","ASV2215",1,90.761,NA,"Fungi",NA
"1263","Pseudomicrostroma_phylloplanum|DQ317630|SH1565106.08FU|refs|k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Microstromatales;f__Microstromatales_fam_Incertae_sedis;g__Pseudomicrostroma;s__Pseudomicrostroma_phylloplanum","ASV2216",1,97.436,NA,"Fungi",NA
"1264","Dioszegia_changbaiensis|AY242817|SH1609784.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia;s__Dioszegia_changbaiensis","ASV2217",1,97.015,NA,"Fungi",NA
"1265","Stemphylium_eturmiunum|KU850541|SH2179673.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Stemphylium;s__Stemphylium_eturmiunum","ASV2218",1,99.582,NA,"Fungi",NA
"1266","Sphaerulina_chaenomelis|JQ793663|SH2337184.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Sphaerulina;s__Sphaerulina_chaenomelis","ASV222",1,99.541,NA,"Fungi",NA
"1267","Neodevriesia_lagerstroemiae|GU214634|SH1549751.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Neodevriesiaceae;g__Neodevriesia;s__Neodevriesia_lagerstroemiae","ASV2220",1,99.517,NA,"Fungi",NA
"1268","Cystobasidium_sp|KC966072|SH1613550.08FU|reps|k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales;f__Cystobasidiaceae;g__Cystobasidium;s__Cystobasidium_sp","ASV2221",1,97.244,NA,"Fungi",NA
"1269","Cryptocline_sp|MH861759|SH2705389.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Cryptocline;s__Cryptocline_sp","ASV2222",1,97.26,NA,"Fungi",NA
"1270","Torula_sp|MN398988|SH2707713.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Torulaceae;g__Torula;s__Torula_sp","ASV2223",1,96.209,NA,"Fungi",NA
"1271","Tremellomycetes_sp|KT328634|SH1648404.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__unidentified;f__unidentified;g__unidentified;s__Tremellomycetes_sp","ASV2622",1,94.643,NA,"Fungi",NA
"1272","Talaromyces_oumae-annae|KJ775720|SH1676220.08FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces;s__Talaromyces_oumae-annae","ASV2225",1,96.537,NA,"Fungi",NA
"1273","Plenodomus_enteroleucus|JF740214|SH1614487.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Plenodomus;s__Plenodomus_enteroleucus","ASV2226",1,89.712,NA,"Fungi",NA
"1274","Pleosporales_sp|AY787716|SH1527356.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","ASV2227",1,100,NA,"Fungi",NA
"1275","Sarcogyne_clavus|KM056303|SH1614718.08FU|reps|k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Acarosporales;f__Acarosporaceae;g__Sarcogyne;s__Sarcogyne_clavus","ASV2228",1,95.402,NA,"Fungi",NA
"1276","Sarocladium_strictum|AY214439|SH1541921.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Sarocladium;s__Sarocladium_strictum","ASV223",1,100,NA,"Fungi",NA
"1277","Malassezia_arunalokei|KM235691|SH1515385.08FU|refs|k__Fungi;p__Basidiomycota;c__Malasseziomycetes;o__Malasseziales;f__Malasseziaceae;g__Malassezia;s__Malassezia_arunalokei","ASV2628",1,97.917,NA,"Fungi",NA
"1278","Trametes_sp|JN645065|SH1565982.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__Trametes;s__Trametes_sp","ASV2236",1,93.309,NA,"Fungi",NA
"1279","Leotiomycetes_sp|UDB039990|SH2720202.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__unidentified;f__unidentified;g__unidentified;s__Leotiomycetes_sp","ASV2238",1,87.629,NA,"Fungi",NA
"1280","Wojnowiciella_lonicerae|KP744471|SH1888191.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Wojnowiciella;s__Wojnowiciella_lonicerae","ASV2239",1,98.684,NA,"Fungi",NA
"1281","Helotiales_sp|AM901900|SH1648845.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__unidentified;g__unidentified;s__Helotiales_sp","ASV224",1,94.146,NA,"Fungi",NA
"1282","Mrakia_frigida|AF144484|SH2264492.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Mrakiaceae;g__Mrakia;s__Mrakia_frigida----Mrakia_blollopis|AY038826|SH1937020.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Mrakiaceae;g__Mrakia;s__Mrakia_blollopis","ASV2240",2,98.264,0,"Fungi",NA
"1283","Pleosporales_sp|DQ420936|SH1525116.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","ASV2241",1,96.667,NA,"Fungi",NA
"1284","Colletotrichum_nicholsonii|JQ005770|SH1543753.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Glomerellaceae;g__Colletotrichum;s__Colletotrichum_nicholsonii","ASV2242",1,95.062,NA,"Fungi",NA
"1285","Spizellomycetales_sp|UDB014718|SH1655796.08FU|reps|k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__unidentified;g__unidentified;s__Spizellomycetales_sp","ASV2245",1,85.95,NA,"Fungi",NA
"1286","Sporormiaceae_sp|JN253514|SH1649229.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__unidentified;s__Sporormiaceae_sp","ASV2247",1,97.129,NA,"Fungi",NA
"1287","Cystobasidium_slooffiae|AF444627|SH1613457.08FU|refs|k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales;f__Cystobasidiaceae;g__Cystobasidium;s__Cystobasidium_slooffiae","ASV2248",1,99.612,NA,"Fungi",NA
"1288","Lepidosphaeria_nicotiae|GQ203760|SH1735370.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Testudinaceae;g__Lepidosphaeria;s__Lepidosphaeria_nicotiae----Lophiostoma_sp|UDB0547260|SH1560575.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lophiostomataceae;g__Lophiostoma;s__Lophiostoma_sp----Ascomycota_sp|FJ224107|SH1551389.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp----Anteaglonium_parvulum|MN582759|SH3591703.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Anteagloniaceae;g__Anteaglonium;s__Anteaglonium_parvulum----Dothideomycetes_sp|MT765114|SH3593617.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified;g__unidentified;s__Dothideomycetes_sp----Pleosporales_sp|MH861143|SH1623522.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp----Lophiostoma_sp|EU490041|SH1623519.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lophiostomataceae;g__Lophiostoma;s__Lophiostoma_sp----Pleosporales_sp|UDB0519531|SH2739792.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp----Rutola_graminis|MN313815|SH2733850.08FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Rutola;s__Rutola_graminis","ASV2641",9,91.4316666666667,0.598166155846348,"Fungi",NA
"1289","Pleosporales_sp|JX317417|SH1554301.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","ASV225",1,97.706,NA,"Fungi",NA
"1290","Ochrocladosporium_adansoniae|KF777176|SH1746117.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Ochrocladosporium;s__Ochrocladosporium_adansoniae","ASV2250",1,96.413,NA,"Fungi",NA
"1291","Cystobasidium_sp|KC966072|SH1613550.08FU|reps|k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales;f__Cystobasidiaceae;g__Cystobasidium;s__Cystobasidium_sp","ASV2251",1,94.372,NA,"Fungi",NA
"1292","Phaeosphaeriaceae_sp|UDB026433|SH1646343.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__unidentified;s__Phaeosphaeriaceae_sp","ASV2253",1,94.538,NA,"Fungi",NA
"1293","Tremellales_sp|JF449779|SH1565598.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__unidentified;g__unidentified;s__Tremellales_sp","ASV2254",1,96.364,NA,"Fungi",NA
"1294","Hymenochaetaceae_sp|MK268915|SH2712182.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Hymenochaetaceae;g__unidentified;s__Hymenochaetaceae_sp","ASV265",1,93.559,NA,"Fungi",NA
"1295","Ophiosphaerella_sp|MN082418|SH2711634.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Ophiosphaerella;s__Ophiosphaerella_sp","ASV2256",1,94.85,NA,"Fungi",NA
"1296","Peltaster_sp|AY598889|SH1518190.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideomycetes_ord_Incertae_sedis;f__Dothideomycetes_fam_Incertae_sedis;g__Peltaster;s__Peltaster_sp","ASV2257",1,97.706,NA,"Fungi",NA
"1297","MH252698.1----KF482084.1----OQ883695.1----MF480405.1----KC589715.1","ASV2258",5,100,0,"Plant",NA
"1298","Chrysozyma_griseoflava|AF444557|SH1522439.08FU|refs|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryomycetes_ord_Incertae_sedis;f__Chrysozymaceae;g__Chrysozyma;s__Chrysozyma_griseoflava","ASV2656",1,92.734,NA,"Fungi",NA
"1299","Typhula_sp|AF193390|SH1650951.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Typhulaceae;g__Typhula;s__Typhula_sp","ASV226",1,100,NA,"Fungi",NA
"1300","Phaeosphaeria_chiangraina|KM434270|SH2565876.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria;s__Phaeosphaeria_chiangraina----Phaeosphaeria_oryzae|KF251186|SH1646320.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria;s__Phaeosphaeria_oryzae","ASV2260",2,98.8215,0.976514464818622,"Fungi",NA
"1301","Vishniacozyma_sp|UDB0486910|SH2742177.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_sp","ASV2261",1,96.585,NA,"Fungi",NA
"1302","Stagonosporopsis_dennisii|GU237899|SH1920712.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Stagonosporopsis;s__Stagonosporopsis_dennisii","ASV2262",1,98.739,NA,"Fungi",NA
"1303","Vishniacozyma_dimennae|EU266559|SH1544133.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_dimennae----Vishniacozyma_dimennae|KU515667|SH1544136.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_dimennae","ASV2263",2,96.635,0,"Fungi",NA
"1304","Botryosphaeriales_sp|UDB0304196|SH2732017.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__unidentified;g__unidentified;s__Botryosphaeriales_sp","ASV2264",1,97.475,NA,"Fungi",NA
"1305","Cercospora_eucommiae|GU269851|SH1577554.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Cercospora;s__Cercospora_eucommiae","ASV2265",1,96.889,NA,"Fungi",NA
"1306","Leucosporidiaceae_sp|KX096680|SH1651390.08FU|reps|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales;f__Leucosporidiaceae;g__unidentified;s__Leucosporidiaceae_sp","ASV2266",1,97.407,NA,"Fungi",NA
"1307","Ochroconis_sp|JX136559|SH1558050.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__Ochroconis;s__Ochroconis_sp","ASV2267",1,95.376,NA,"Fungi",NA
"1308","Dioszegia_patagonica|KY449061|SH1609775.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia;s__Dioszegia_patagonica","ASV2268",1,100,NA,"Fungi",NA
"1309","Wojnowiciella_lonicerae|KP744471|SH1888191.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Wojnowiciella;s__Wojnowiciella_lonicerae","ASV2269",1,98.246,NA,"Fungi",NA
